video_name,duration,label,start,end
NIA_SL_WORD0609_SYN02_L.mp4,2.367,사용법,0.39,2.107
NIA_SL_WORD0847_SYN02_U.mp4,3.867,쓸쓸하다,0.862,3.536
NIA_SL_WORD0682_SYN02_L.mp4,2.733,실천,0.485,2.193
NIA_SL_WORD0860_SYN02_D.mp4,2.5,청원,0.534,2.049
NIA_SL_WORD0969_SYN02_D.mp4,1.7,마르다,0.593,1.372
NIA_SL_WORD0678_SYN02_R.mp4,1.9,실명,0.554,1.521
NIA_SL_WORD0893_SYN02_R.mp4,2.5,콩잎,0.55,2.177
NIA_SL_WORD0943_SYN02_U.mp4,1.533,가다,0.404,1.183
NIA_SL_WORD0844_SYN02_U.mp4,3.067,참가자,1.125,2.624
NIA_SL_WORD0667_SYN02_U.mp4,3.3,승마복,1.008,2.901
NIA_SL_WORD0709_SYN02_L.mp4,2.633,양계,0.755,2.254
NIA_SL_WORD1118_SYN02_R.mp4,2.133,달래다,0.478,1.703
NIA_SL_WORD0866_SYN02_U.mp4,3.0,초대권,0.55,1.952
NIA_SL_WORD0608_SYN02_U.mp4,3.0,친척,0.399,2.179
NIA_SL_WORD0580_SYN02_L.mp4,2.833,희미,0.377,2.427
NIA_SL_WORD0781_SYN02_D.mp4,2.533,자막,0.712,2.259
NIA_SL_WORD1025_SYN02_U.mp4,2.267,구로구주민지원센터,0.59,1.81
NIA_SL_WORD0609_SYN02_U.mp4,2.367,사용법,0.39,2.107
NIA_SL_WORD0832_SYN02_U.mp4,2.3,증인,0.438,1.816
NIA_SL_WORD0729_SYN02_U.mp4,2.9,연패,1.079,2.433
NIA_SL_WORD0942_SYN02_D.mp4,1.867,학수고대,0.352,1.507
NIA_SL_WORD1150_SYN02_D.mp4,2.267,적극,0.59,1.38
NIA_SL_WORD0572_SYN02_L.mp4,3.267,환자실,0.47,2.88
NIA_SL_WORD1165_SYN02_R.mp4,2.5,자유,1.092,2.161
NIA_SL_WORD0584_SYN02_U.mp4,3.5,투쟁,1.21,2.268
NIA_SL_WORD0692_SYN02_F.mp4,2.8,악영향,1.068,2.598
NIA_SL_WORD0557_SYN02_L.mp4,2.667,위로,0.551,2.387
NIA_SL_WORD0832_SYN02_L.mp4,2.3,증인,0.438,1.816
NIA_SL_WORD1144_SYN02_U.mp4,1.533,생각,0.533,1.237
NIA_SL_WORD0591_SYN02_F.mp4,3.4,비인간적,1.146,3.153
NIA_SL_WORD1163_SYN02_D.mp4,1.8,젊다,0.488,1.021
NIA_SL_WORD0610_SYN02_L.mp4,3.033,친가족,0.608,2.255
NIA_SL_WORD0928_SYN02_L.mp4,1.5,계기,0.446,1.215
NIA_SL_WORD1005_SYN02_D.mp4,3.4,서울시청,0.971,2.803
NIA_SL_WORD0703_SYN02_R.mp4,2.667,애착,0.749,2.529
NIA_SL_WORD0690_SYN02_L.mp4,3.033,악몽,1.107,2.653
NIA_SL_WORD0604_SYN02_U.mp4,2.667,복사본,0.286,2.392
NIA_SL_WORD0565_SYN02_F.mp4,2.833,벌칙사항,0.333,2.378
NIA_SL_WORD1032_SYN02_F.mp4,4.8,도봉구수어통역센터,1.2,4.393
NIA_SL_WORD0882_SYN02_R.mp4,2.333,충성,0.512,1.97
NIA_SL_WORD0856_SYN02_D.mp4,2.467,철판,0.613,1.975
NIA_SL_WORD0811_SYN02_D.mp4,2.5,공식,0.615,2.065
NIA_SL_WORD1140_SYN02_R.mp4,1.8,즐겁다,0.542,1.472
NIA_SL_WORD0556_SYN02_U.mp4,3.5,방도,1.082,2.629
NIA_SL_WORD1137_SYN02_R.mp4,1.5,기술,0.446,1.14
NIA_SL_WORD0622_SYN02_R.mp4,2.367,새똥,0.377,2.023
NIA_SL_WORD1126_SYN02_L.mp4,1.8,배려,0.499,1.353
NIA_SL_WORD0589_SYN02_U.mp4,3.067,비교연구,1.014,2.895
NIA_SL_WORD0794_SYN02_D.mp4,3.833,장애인등에대한특수교육법,0.852,3.427
NIA_SL_WORD0793_SYN02_D.mp4,3.6,장애인기능경기대회,0.788,2.673
NIA_SL_WORD0993_SYN02_F.mp4,2.8,공교롭다,0.425,2.333
NIA_SL_WORD1138_SYN02_D.mp4,1.533,눕다,0.393,1.172
NIA_SL_WORD0958_SYN02_L.mp4,1.867,칩거,0.459,1.496
NIA_SL_WORD0888_SYN02_L.mp4,2.467,칼,0.597,2.24
NIA_SL_WORD1118_SYN02_F.mp4,2.133,달래다,0.478,1.703
NIA_SL_WORD0883_SYN02_R.mp4,3.3,취객,0.577,2.946
NIA_SL_WORD1143_SYN02_D.mp4,1.533,듣다,0.469,1.238
NIA_SL_WORD0727_SYN02_R.mp4,2.533,연애편지,0.518,2.21
NIA_SL_WORD1146_SYN02_F.mp4,2.5,인상,1.103,2.065
NIA_SL_WORD0977_SYN02_R.mp4,1.7,유명무실,0.34,1.426
NIA_SL_WORD0854_SYN02_L.mp4,2.667,철모,0.685,2.095
NIA_SL_WORD1004_SYN02_U.mp4,4.2,서울특별시수어통역센터,0.568,3.639
NIA_SL_WORD0652_SYN02_L.mp4,2.467,소화불량,0.49,2.061
NIA_SL_WORD0869_SYN02_L.mp4,2.567,초산,0.633,2.164
NIA_SL_WORD0873_SYN02_F.mp4,2.333,총소리,0.52,1.89
NIA_SL_WORD1189_SYN02_U.mp4,1.433,아기,0.369,1.148
NIA_SL_WORD0822_SYN02_D.mp4,2.667,주관,0.628,2.384
NIA_SL_WORD0674_SYN02_R.mp4,2.567,선별,0.376,2.262
NIA_SL_WORD0655_SYN02_U.mp4,3.3,수영장,1.083,2.8
NIA_SL_WORD0722_SYN02_D.mp4,3.2,여대생,0.581,2.804
NIA_SL_WORD0670_SYN02_L.mp4,3.067,시달리다,0.479,2.744
NIA_SL_WORD0855_SYN02_L.mp4,2.433,철문,0.732,1.981
NIA_SL_WORD0690_SYN02_R.mp4,3.033,악몽,1.107,2.653
NIA_SL_WORD0919_SYN02_R.mp4,1.533,적격,0.426,1.109
NIA_SL_WORD0640_SYN02_L.mp4,3.367,직무대행,1.106,3.126
NIA_SL_WORD0777_SYN02_D.mp4,2.233,인증,0.5,1.862
NIA_SL_WORD0833_SYN02_R.mp4,2.4,지급일,0.554,2.149
NIA_SL_WORD0897_SYN02_D.mp4,2.433,킬로미터,1.022,1.578
NIA_SL_WORD1181_SYN02_R.mp4,1.633,혀,0.633,1.079
NIA_SL_WORD1070_SYN02_D.mp4,3.033,종로구지부,0.98,2.586
NIA_SL_WORD0857_SYN02_L.mp4,2.267,앞서가다,0.719,1.984
NIA_SL_WORD0990_SYN02_L.mp4,2.633,이미,0.559,2.24
NIA_SL_WORD1070_SYN02_U.mp4,3.033,종로구지부,0.98,2.586
NIA_SL_WORD1160_SYN02_U.mp4,1.533,때리다,0.533,1.291
NIA_SL_WORD0900_SYN02_R.mp4,2.333,탈환,0.697,2.067
NIA_SL_WORD0781_SYN02_U.mp4,2.533,자막,0.712,2.259
NIA_SL_WORD0812_SYN02_F.mp4,2.267,정신장애,0.606,2.107
NIA_SL_WORD0880_SYN02_R.mp4,2.833,부추기다,0.625,2.373
NIA_SL_WORD0804_SYN02_U.mp4,3.2,저명인사,0.638,2.95
NIA_SL_WORD0821_SYN02_F.mp4,2.467,종점,0.589,1.999
NIA_SL_WORD0655_SYN02_L.mp4,3.3,수영장,1.083,2.8
NIA_SL_WORD0805_SYN02_F.mp4,2.933,전기기술자,0.564,2.489
NIA_SL_WORD0687_SYN02_R.mp4,2.633,아끼다,0.49,1.344
NIA_SL_WORD0884_SYN02_L.mp4,3.4,치과의사,0.789,2.972
NIA_SL_WORD0754_SYN02_U.mp4,2.267,큰소리,0.663,2.009
NIA_SL_WORD1106_SYN02_F.mp4,1.5,잊다,0.425,1.075
NIA_SL_WORD0638_SYN02_F.mp4,3.333,사납다,1.016,3.023
NIA_SL_WORD1007_SYN02_F.mp4,3.833,강남구수어통역센터,0.738,3.396
NIA_SL_WORD0586_SYN02_F.mp4,3.033,가쁘다,0.488,2.804
NIA_SL_WORD0996_SYN02_F.mp4,2.767,근근이,0.392,2.127
NIA_SL_WORD0940_SYN02_L.mp4,1.533,들어맞다,0.458,1.184
NIA_SL_WORD0969_SYN02_R.mp4,1.7,마르다,0.593,1.372
NIA_SL_WORD0655_SYN02_D.mp4,3.3,수영장,1.083,2.8
NIA_SL_WORD0644_SYN02_R.mp4,2.533,제사,0.374,2.236
NIA_SL_WORD1067_SYN02_R.mp4,2.433,은평구지부,0.434,1.783
NIA_SL_WORD1100_SYN02_D.mp4,3.833,달서구수어통역센터,0.33,3.08
NIA_SL_WORD0752_SYN02_R.mp4,2.9,사용처,1.111,2.408
NIA_SL_WORD0943_SYN02_D.mp4,1.533,가다,0.404,1.183
NIA_SL_WORD1070_SYN02_F.mp4,3.033,종로구지부,0.98,2.586
NIA_SL_WORD1169_SYN02_D.mp4,1.567,행복하다,0.379,1.222
NIA_SL_WORD1155_SYN02_U.mp4,1.933,못생기다,0.589,1.207
NIA_SL_WORD1120_SYN02_L.mp4,1.733,자랑,0.336,1.378
NIA_SL_WORD0702_SYN02_D.mp4,3.3,안쓰럽다,0.649,2.445
NIA_SL_WORD0906_SYN02_R.mp4,2.633,수감,0.344,2.417
NIA_SL_WORD0802_SYN02_D.mp4,2.4,재청,0.563,2.086
NIA_SL_WORD0764_SYN02_U.mp4,3.2,유조선,1.137,2.258
NIA_SL_WORD0676_SYN02_U.mp4,3.2,신체적장애,1.002,2.914
NIA_SL_WORD0852_SYN02_R.mp4,2.467,철근,0.654,1.927
NIA_SL_WORD0882_SYN02_D.mp4,2.333,충성,0.512,1.97
NIA_SL_WORD1112_SYN02_D.mp4,2.5,던지다,1.022,1.774
NIA_SL_WORD0617_SYN02_U.mp4,2.267,사후,0.63,2.12
NIA_SL_WORD0590_SYN02_R.mp4,2.433,비닐하우스,0.557,2.11
NIA_SL_WORD0962_SYN02_L.mp4,2.867,쓰다,0.761,2.367
NIA_SL_WORD0875_SYN02_D.mp4,2.167,추남,0.499,1.748
NIA_SL_WORD1079_SYN02_L.mp4,3.8,부산광역시농아인협회,1.178,3.375
NIA_SL_WORD0830_SYN02_L.mp4,2.967,확인서,0.526,2.645
NIA_SL_WORD1041_SYN02_U.mp4,3.867,마포구수어통역센터,0.461,3.313
NIA_SL_WORD0723_SYN02_L.mp4,2.367,여성복,0.618,2.004
NIA_SL_WORD0902_SYN02_L.mp4,2.567,탐욕,0.512,2.067
NIA_SL_WORD1001_SYN02_F.mp4,3.433,한국농아인협회,0.489,2.708
NIA_SL_WORD0821_SYN02_U.mp4,2.467,종점,0.589,1.999
NIA_SL_WORD0746_SYN02_L.mp4,2.6,의문,0.593,2.365
NIA_SL_WORD0754_SYN02_D.mp4,2.267,큰소리,0.663,2.009
NIA_SL_WORD0832_SYN02_R.mp4,2.3,증인,0.438,1.816
NIA_SL_WORD0787_SYN02_F.mp4,2.767,장단점,0.495,2.13
NIA_SL_WORD0847_SYN02_L.mp4,3.867,쓸쓸하다,0.862,3.536
NIA_SL_WORD0569_SYN02_L.mp4,2.8,병가,0.488,2.313
NIA_SL_WORD0794_SYN02_F.mp4,3.833,장애인등에대한특수교육법,0.852,3.427
NIA_SL_WORD0555_SYN02_U.mp4,2.6,정보차단,0.478,2.346
NIA_SL_WORD0721_SYN02_D.mp4,2.667,여군,0.628,2.28
NIA_SL_WORD0723_SYN02_R.mp4,2.367,여성복,0.618,2.004
NIA_SL_WORD1199_SYN02_D.mp4,1.433,훌륭,0.358,1.153
NIA_SL_WORD0766_SYN02_R.mp4,3.033,응접실,1.252,2.5
NIA_SL_WORD0722_SYN02_L.mp4,3.2,여대생,0.581,2.804
NIA_SL_WORD0678_SYN02_L.mp4,1.9,실명,0.554,1.521
NIA_SL_WORD0556_SYN02_R.mp4,3.5,방도,1.082,2.629
NIA_SL_WORD0999_SYN02_D.mp4,1.7,황소고집,0.658,1.447
NIA_SL_WORD0559_SYN02_L.mp4,3.433,배은,1.052,3.027
NIA_SL_WORD0617_SYN02_D.mp4,2.267,사후,0.63,2.12
NIA_SL_WORD0819_SYN02_D.mp4,2.833,졸업장,0.625,2.341
NIA_SL_WORD0662_SYN02_L.mp4,2.067,술값,0.48,1.838
NIA_SL_WORD0713_SYN02_R.mp4,2.267,온순하다,0.446,1.888
NIA_SL_WORD0746_SYN02_F.mp4,2.6,의문,0.593,2.365
NIA_SL_WORD0907_SYN02_F.mp4,3.033,특권,1.203,2.641
NIA_SL_WORD1126_SYN02_F.mp4,1.8,배려,0.499,1.353
NIA_SL_WORD1180_SYN02_F.mp4,2.9,비율,1.067,1.567
NIA_SL_WORD0913_SYN02_F.mp4,2.2,소심,0.586,1.896
NIA_SL_WORD0587_SYN02_R.mp4,2.6,무각오,0.629,1.86
NIA_SL_WORD0943_SYN02_L.mp4,1.533,가다,0.404,1.183
NIA_SL_WORD0799_SYN02_U.mp4,3.1,목재,0.586,2.27
NIA_SL_WORD1132_SYN02_D.mp4,2.9,처녀,1.18,2.024
NIA_SL_WORD0886_SYN02_R.mp4,2.367,친자,0.568,2.236
NIA_SL_WORD0575_SYN02_R.mp4,3.133,보수교육,1.049,2.721
NIA_SL_WORD1185_SYN02_R.mp4,1.7,알다,0.431,1.415
NIA_SL_WORD1098_SYN02_L.mp4,3.2,대구광역시농아인협회,0.707,2.818
NIA_SL_WORD0693_SYN02_U.mp4,2.733,악용,1.161,2.394
NIA_SL_WORD0883_SYN02_U.mp4,3.3,취객,0.577,2.946
NIA_SL_WORD0740_SYN02_U.mp4,2.367,황소고집,0.626,2.181
NIA_SL_WORD1183_SYN02_R.mp4,2.033,열심,0.356,1.753
NIA_SL_WORD0621_SYN02_R.mp4,2.633,새,0.498,2.423
NIA_SL_WORD0863_SYN02_U.mp4,3.1,체취,0.626,2.752
NIA_SL_WORD0993_SYN02_L.mp4,2.8,공교롭다,0.425,2.333
NIA_SL_WORD0793_SYN02_U.mp4,3.6,장애인기능경기대회,0.788,2.673
NIA_SL_WORD0891_SYN02_U.mp4,2.433,콩기름,0.572,2.038
NIA_SL_WORD1071_SYN02_F.mp4,4.533,종로구수어통역센터,1.331,3.99
NIA_SL_WORD0673_SYN02_D.mp4,4.567,시험감독,1.114,4.28
NIA_SL_WORD0586_SYN02_R.mp4,3.033,가쁘다,0.488,2.804
NIA_SL_WORD0730_SYN02_R.mp4,3.967,연합,1.042,2.814
NIA_SL_WORD0563_SYN02_L.mp4,2.333,출산증가,0.488,1.864
NIA_SL_WORD0892_SYN02_R.mp4,2.333,콩밭,0.584,1.97
NIA_SL_WORD1198_SYN02_D.mp4,1.7,욕심,0.442,1.27
NIA_SL_WORD0728_SYN02_L.mp4,3.233,연초,0.792,2.307
NIA_SL_WORD0785_SYN02_U.mp4,2.1,작명,0.649,1.85
NIA_SL_WORD1005_SYN02_L.mp4,3.4,서울시청,0.971,2.803
NIA_SL_WORD0660_SYN02_R.mp4,3.7,순금,1.061,3.13
NIA_SL_WORD0662_SYN02_R.mp4,2.067,술값,0.48,1.838
NIA_SL_WORD0651_SYN02_F.mp4,2.367,소복,0.478,2.113
NIA_SL_WORD0744_SYN02_R.mp4,3.7,왕족,1.138,2.951
NIA_SL_WORD0725_SYN02_L.mp4,2.567,여경,0.568,2.147
NIA_SL_WORD1116_SYN02_F.mp4,1.867,어리석다,0.55,1.485
NIA_SL_WORD0883_SYN02_L.mp4,3.3,취객,0.577,2.946
NIA_SL_WORD0813_SYN02_F.mp4,2.4,단전,0.619,2.045
NIA_SL_WORD1196_SYN02_R.mp4,1.533,의미,0.442,1.232
NIA_SL_WORD0770_SYN02_U.mp4,1.633,이의,0.327,1.382
NIA_SL_WORD1007_SYN02_R.mp4,3.833,강남구수어통역센터,0.738,3.396
NIA_SL_WORD0965_SYN02_D.mp4,2.367,회복,0.497,1.781
NIA_SL_WORD0689_SYN02_R.mp4,2.467,통증,0.299,2.16
NIA_SL_WORD0588_SYN02_R.mp4,2.1,호명,0.463,1.877
NIA_SL_WORD1158_SYN02_F.mp4,1.533,피곤하다,0.479,1.258
NIA_SL_WORD1069_SYN02_U.mp4,2.5,은평구주민지원센터,0.458,1.957
NIA_SL_WORD1171_SYN02_L.mp4,2.167,떨다,0.315,1.34
NIA_SL_WORD0820_SYN02_U.mp4,2.267,종소리,0.558,1.968
NIA_SL_WORD0661_SYN02_D.mp4,2.4,순산,0.662,2.126
NIA_SL_WORD0735_SYN02_U.mp4,2.2,예정,0.459,1.869
NIA_SL_WORD0908_SYN02_U.mp4,3.267,특명,1.107,2.891
NIA_SL_WORD1173_SYN02_D.mp4,1.6,평안,0.396,1.304
NIA_SL_WORD1157_SYN02_U.mp4,1.6,나,0.6,1.218
NIA_SL_WORD0648_SYN02_U.mp4,2.8,세뇌,0.665,2.161
NIA_SL_WORD0701_SYN02_L.mp4,3.2,애국자,0.436,2.755
NIA_SL_WORD1197_SYN02_L.mp4,2.033,배고프다,0.399,1.715
NIA_SL_WORD0739_SYN02_F.mp4,2.367,순종,0.449,2.1
NIA_SL_WORD1099_SYN02_D.mp4,2.4,달서구지부,0.379,1.803
NIA_SL_WORD1041_SYN02_D.mp4,3.867,마포구수어통역센터,0.461,3.313
NIA_SL_WORD1189_SYN02_L.mp4,1.433,아기,0.369,1.148
NIA_SL_WORD0995_SYN02_F.mp4,2.4,남몰래,0.519,1.943
NIA_SL_WORD1191_SYN02_D.mp4,1.7,좋다,0.48,1.302
NIA_SL_WORD0809_SYN02_R.mp4,2.367,절수,0.578,2.15
NIA_SL_WORD0557_SYN02_F.mp4,2.667,위로,0.551,2.387
NIA_SL_WORD1031_SYN02_F.mp4,3.233,도봉구지부,1.223,2.862
NIA_SL_WORD0956_SYN02_U.mp4,1.7,주정뱅이,0.41,1.243
NIA_SL_WORD1128_SYN02_U.mp4,1.767,당황,0.509,1.417
NIA_SL_WORD1083_SYN02_L.mp4,2.367,북구지부,0.615,1.749
NIA_SL_WORD0772_SYN02_F.mp4,2.767,익사,0.527,2.323
NIA_SL_WORD0611_SYN02_L.mp4,2.7,사인,0.439,1.929
NIA_SL_WORD0757_SYN02_R.mp4,3.133,우승자,0.837,1.989
NIA_SL_WORD0963_SYN02_L.mp4,3.167,옛것,0.609,2.516
NIA_SL_WORD1190_SYN02_R.mp4,2.233,방법,1.007,1.921
NIA_SL_WORD0729_SYN02_L.mp4,2.9,연패,1.079,2.433
NIA_SL_WORD0823_SYN02_U.mp4,2.333,주방장,0.721,1.905
NIA_SL_WORD0675_SYN02_L.mp4,2.233,신식,0.306,2.01
NIA_SL_WORD0711_SYN02_R.mp4,2.633,경로당,0.602,2.334
NIA_SL_WORD1177_SYN02_L.mp4,2.167,솔직,0.614,1.372
NIA_SL_WORD1025_SYN02_D.mp4,2.267,구로구주민지원센터,0.59,1.81
NIA_SL_WORD0563_SYN02_F.mp4,2.333,출산증가,0.488,1.864
NIA_SL_WORD1169_SYN02_F.mp4,1.567,행복하다,0.379,1.222
NIA_SL_WORD0579_SYN02_D.mp4,2.133,복지카드,0.484,1.81
NIA_SL_WORD0898_SYN02_F.mp4,2.3,탁구공,0.511,2.001
NIA_SL_WORD0898_SYN02_D.mp4,2.3,탁구공,0.511,2.001
NIA_SL_WORD0888_SYN02_F.mp4,2.467,칼,0.597,2.24
NIA_SL_WORD1116_SYN02_L.mp4,1.867,어리석다,0.55,1.485
NIA_SL_WORD1191_SYN02_L.mp4,1.7,좋다,0.48,1.302
NIA_SL_WORD1189_SYN02_F.mp4,1.433,아기,0.369,1.148
NIA_SL_WORD0743_SYN02_L.mp4,2.3,완패,0.688,1.872
NIA_SL_WORD0809_SYN02_F.mp4,2.367,절수,0.578,2.15
NIA_SL_WORD0998_SYN02_U.mp4,2.033,얻어먹다,0.539,1.651
NIA_SL_WORD0565_SYN02_D.mp4,2.833,벌칙사항,0.333,2.378
NIA_SL_WORD1159_SYN02_U.mp4,1.533,한숨,0.533,1.108
NIA_SL_WORD0720_SYN02_D.mp4,2.8,여공,0.512,2.494
NIA_SL_WORD0647_SYN02_L.mp4,2.467,성폭행,0.503,2.169
NIA_SL_WORD0642_SYN02_F.mp4,2.333,연설,0.476,1.991
NIA_SL_WORD1168_SYN02_D.mp4,1.433,바르다,0.379,1.201
NIA_SL_WORD0726_SYN02_L.mp4,2.833,여탕,0.601,2.454
NIA_SL_WORD0998_SYN02_L.mp4,2.033,얻어먹다,0.539,1.651
NIA_SL_WORD0556_SYN02_F.mp4,3.5,방도,1.082,2.629
NIA_SL_WORD0853_SYN02_R.mp4,2.2,철면피,0.628,1.78
NIA_SL_WORD1109_SYN02_F.mp4,1.533,한명,0.533,1.173
NIA_SL_WORD0684_SYN02_L.mp4,2.833,괴롭다,0.255,2.551
NIA_SL_WORD0690_SYN02_U.mp4,3.033,악몽,1.107,2.653
NIA_SL_WORD0599_SYN02_U.mp4,2.233,형제지간,0.376,1.891
NIA_SL_WORD0737_SYN02_L.mp4,2.367,오산,0.626,2.125
NIA_SL_WORD0855_SYN02_D.mp4,2.433,철문,0.732,1.981
NIA_SL_WORD1141_SYN02_D.mp4,1.833,살인,0.564,1.021
NIA_SL_WORD0610_SYN02_U.mp4,3.033,친가족,0.608,2.255
NIA_SL_WORD1194_SYN02_D.mp4,1.633,알다,0.397,1.326
NIA_SL_WORD0613_SYN02_R.mp4,2.2,부채질,0.507,1.808
NIA_SL_WORD0979_SYN02_F.mp4,1.867,겹치다,0.481,1.47
NIA_SL_WORD0771_SYN02_L.mp4,2.867,익명,0.45,2.013
NIA_SL_WORD1172_SYN02_L.mp4,2.033,때문,1.033,1.652
NIA_SL_WORD0615_SYN02_F.mp4,2.433,과용,0.487,2.103
NIA_SL_WORD0676_SYN02_D.mp4,3.2,신체적장애,1.002,2.914
NIA_SL_WORD1136_SYN02_F.mp4,1.867,예민,0.512,1.474
NIA_SL_WORD1139_SYN02_D.mp4,1.633,믿다,0.59,1.219
NIA_SL_WORD0834_SYN02_R.mp4,2.633,총괄자,0.715,2.109
NIA_SL_WORD0736_SYN02_D.mp4,3.4,오리알,1.145,2.923
NIA_SL_WORD0627_SYN02_D.mp4,2.8,색종이,0.514,2.483
NIA_SL_WORD1101_SYN02_L.mp4,2.5,가렵다,1.06,2.215
NIA_SL_WORD0844_SYN02_L.mp4,3.067,참가자,1.125,2.624
NIA_SL_WORD0597_SYN02_D.mp4,2.433,삐치다,0.613,2.128
NIA_SL_WORD0648_SYN02_D.mp4,2.8,세뇌,0.665,2.161
NIA_SL_WORD0989_SYN02_F.mp4,2.233,순식간,0.61,1.948
NIA_SL_WORD0651_SYN02_D.mp4,2.367,소복,0.478,2.113
NIA_SL_WORD0707_SYN02_D.mp4,2.6,약학,0.73,2.253
NIA_SL_WORD0795_SYN02_D.mp4,3.4,장애인복지관,0.701,2.828
NIA_SL_WORD0601_SYN02_D.mp4,2.367,겉모습,0.503,2.094
NIA_SL_WORD0849_SYN02_U.mp4,2.367,천벌,0.691,2.198
NIA_SL_WORD1068_SYN02_L.mp4,3.933,은평구수어통역센터,0.44,3.325
NIA_SL_WORD1191_SYN02_U.mp4,1.7,좋다,0.48,1.302
NIA_SL_WORD0649_SYN02_L.mp4,2.533,센티미터,0.959,1.818
NIA_SL_WORD0815_SYN02_F.mp4,2.467,우유,0.573,1.999
NIA_SL_WORD1186_SYN02_L.mp4,1.333,조심,0.419,1.091
NIA_SL_WORD0785_SYN02_R.mp4,2.1,작명,0.649,1.85
NIA_SL_WORD0710_SYN02_R.mp4,2.933,일임,0.685,2.192
NIA_SL_WORD0888_SYN02_D.mp4,2.467,칼,0.597,2.24
NIA_SL_WORD1031_SYN02_R.mp4,3.233,도봉구지부,1.223,2.862
NIA_SL_WORD0564_SYN02_F.mp4,3.633,베다,1.077,3.274
NIA_SL_WORD0829_SYN02_D.mp4,3.033,쥐덫,0.592,2.75
NIA_SL_WORD1107_SYN02_D.mp4,2.233,충분,1.051,1.72
NIA_SL_WORD0792_SYN02_R.mp4,2.933,장애유형,0.572,2.014
NIA_SL_WORD0896_SYN02_F.mp4,2.5,킬로그램,0.945,1.59
NIA_SL_WORD0714_SYN02_D.mp4,2.367,형식,0.393,2.061
NIA_SL_WORD0858_SYN02_L.mp4,2.4,제안,0.482,2.037
NIA_SL_WORD0769_SYN02_F.mp4,3.733,회의록,1.187,1.937
NIA_SL_WORD0808_SYN02_F.mp4,2.2,전화번호,0.564,1.893
NIA_SL_WORD1140_SYN02_L.mp4,1.8,즐겁다,0.542,1.472
NIA_SL_WORD1046_SYN02_L.mp4,3.267,서초구지부,0.452,2.724
NIA_SL_WORD0866_SYN02_R.mp4,3.0,초대권,0.55,1.952
NIA_SL_WORD0812_SYN02_D.mp4,2.267,정신장애,0.606,2.107
NIA_SL_WORD1155_SYN02_D.mp4,1.933,못생기다,0.589,1.207
NIA_SL_WORD1193_SYN02_L.mp4,1.667,중요,0.49,1.344
NIA_SL_WORD1139_SYN02_U.mp4,1.633,믿다,0.59,1.219
NIA_SL_WORD0626_SYN02_U.mp4,3.0,색연필,0.512,2.765
NIA_SL_WORD0880_SYN02_F.mp4,2.833,부추기다,0.625,2.373
NIA_SL_WORD0681_SYN02_U.mp4,2.367,증거,0.715,1.835
NIA_SL_WORD0647_SYN02_F.mp4,2.467,성폭행,0.503,2.169
NIA_SL_WORD1163_SYN02_U.mp4,1.8,젊다,0.488,1.021
NIA_SL_WORD1178_SYN02_F.mp4,2.2,꼬마,1.2,1.7
NIA_SL_WORD1100_SYN02_L.mp4,3.833,달서구수어통역센터,0.33,3.08
NIA_SL_WORD1084_SYN02_F.mp4,3.9,북구수어통역센터,0.634,3.083
NIA_SL_WORD0850_SYN02_D.mp4,2.533,천연색,0.598,2.153
NIA_SL_WORD1128_SYN02_F.mp4,1.767,당황,0.509,1.417
NIA_SL_WORD1005_SYN02_U.mp4,3.4,서울시청,0.971,2.803
NIA_SL_WORD0656_SYN02_U.mp4,2.267,수재,0.517,1.855
NIA_SL_WORD0565_SYN02_R.mp4,2.833,벌칙사항,0.333,2.378
NIA_SL_WORD0970_SYN02_U.mp4,1.533,불면,0.388,1.06
NIA_SL_WORD0871_SYN02_U.mp4,2.3,촉진,0.608,2.066
NIA_SL_WORD0879_SYN02_R.mp4,2.267,격노,0.599,1.792
NIA_SL_WORD0833_SYN02_U.mp4,2.4,지급일,0.554,2.149
NIA_SL_WORD0934_SYN02_D.mp4,2.067,촉박,0.347,1.438
NIA_SL_WORD0743_SYN02_D.mp4,2.3,완패,0.688,1.872
NIA_SL_WORD1003_SYN02_R.mp4,3.267,서울특별시농아인협회,0.763,2.702
NIA_SL_WORD0957_SYN02_F.mp4,1.867,타이트하다,0.351,1.474
NIA_SL_WORD0824_SYN02_F.mp4,2.2,사고방식,0.612,1.877
NIA_SL_WORD0889_SYN02_R.mp4,3.1,칼슘,0.651,2.625
NIA_SL_WORD0756_SYN02_U.mp4,2.367,우승,0.755,2.06
NIA_SL_WORD1107_SYN02_F.mp4,2.233,충분,1.051,1.72
NIA_SL_WORD0654_SYN02_R.mp4,2.067,쇄신,0.493,1.976
NIA_SL_WORD1096_SYN02_U.mp4,1.8,모르다,0.435,1.311
NIA_SL_WORD0728_SYN02_F.mp4,3.233,연초,0.792,2.307
NIA_SL_WORD0614_SYN02_R.mp4,2.8,사진작가,0.356,2.501
NIA_SL_WORD1127_SYN02_U.mp4,2.133,기분,0.596,1.784
NIA_SL_WORD0556_SYN02_D.mp4,3.5,방도,1.082,2.629
NIA_SL_WORD0823_SYN02_F.mp4,2.333,주방장,0.721,1.905
NIA_SL_WORD0873_SYN02_R.mp4,2.333,총소리,0.52,1.89
NIA_SL_WORD1004_SYN02_L.mp4,4.2,서울특별시수어통역센터,0.568,3.639
NIA_SL_WORD0808_SYN02_L.mp4,2.2,전화번호,0.564,1.893
